level,name,duration,range,component,cast_time,desc,class
4,Divination (Ritual),1 action,Self,VSM ,Instantaneous,(incense and a sacrificial offering appropriate to your religiontogether worth at least 25 gpwhich the spell consumes) Your magic and an offering put you in contact with a god or a god's servants. You ask a single question concerning a specific goaleventor activity to occur within 7 days. The DM offers a truthful reply. The reply might be a short phrasea cryptic rhymeor an omen. The spell doesn't take into account any possible circumstances that might change the outcomesuch as the casting of additional spells or the loss or gain of a companion. If you cast this spell two or more times before finishing your next long restthere is a cumulative 25 percent chance for each casting after the first that you get a random reading. The DM makes this roll in secret.,Druid (Grassland)
4,Freedom of Movement,1 action,Touch,VSM ,1 hour,(a leather strapbound around the arm or a similar appendage) You touch a willing creature. For the durationthe target's movement is unaffected by difficult terrainand spells and other magical effects can neither reduce the target's speed nor cause the target to be paralyzed or restrained. The target can also spend 5 feet of movement to automatically escape from nonmagical restraintssuch as manacles or a creature that has it grappled. Finallybeing underwater imposes no penalties on teh target's movement or attacks.,Druid (Grassland)
5,Dream,1 minute,Special,VSM ,8 hours,(a handful of sanda dab of inkand a writing quill plucked from a sleeping bird) This spell shapes a creature's dreams. Choose a creature known to you as the target of this spell. The target must be on the same plane of existence as you. Creatures that don't sleepsuch as elvescan't be contacted by this spell. Youor a willing creature you touchenters a trance stateacting as a messenger. While in the trancethe messenger is aware of his or her surroundingsbut can't take actions or move. If the target is asleepthe messenger appears in the target's dreams and can converse with the target as long as it remains asleepthrough the duration of the spell. The messenger can also shape the environment of the dreamcreating landscapesobjectsand other images. The messenger can emerge from the trance at any timeending the effect of the spell early. The target recalls the dream perfectly upon waking. If the target is awake when you cast the spellthe messenger knows itand can either end the trance (and the spell) or wait for the target to fall asleepat which point the messenger appears in the target's dreams. You can make the messenger appear monstrous and terrifying to the target. If you dothe messenger can deliver a message of no more than ten words and then the target must make a Wisdom saving throw. On a failed saveechoes of the phantasmal monstrosity spawn a nightmare that lasts the duration of the target's sleep and prevents the target from gaining any benefit from that rest. In additionwhen the target wakes upit takes 3d6 psychic damage. If you have a body partlock of hairclipping from a nailor similar portion of the target's bodythe target makes its saving throw with disadvantage. ,Druid (Grassland)
5,Insect Plague,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a few grains of sugarsome kernels of grainand a smear of fat) Swarmingbiting locusts fill a 20-foot-radius sphere centered on a point you choose within range. The sphere spreads around corners. The sphere remains for the durationand its area is lightly obscured. The sphere's area is difficult terrain. When the area appearseach creature in it must make a Constitution saving throw. A creature takes 4d10 piercing damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d10 for each slot level above 5th.,Druid (Grassland)
2,Spider Climb,1 action,Touch,VSM ,Concentrationup to 1 hour,(a drop of bitumen and a spider) Until the spell endsone willing creature you touch gains the ability to move updownand across vertical surfaces and upside down along ceilingswhile leaving its hands free. The target also gains a climbing speed equal to its walking speed.,Druid (Mountain)
2,Spike Growth,1 action,150 feet,VSM ,Concentrationup to 10 minutes,(seven sharp thorns or seven small twigseach sharpened to a point) The ground in a 20-foot radius centered on a point within range twists and sprouts hard spikes and thorns. The area becomes difficult terrain for the duration. When a creature moves into or within the areait takes 2d4 piercing damage for every 5 feet it travels. The transformation of the ground is camouflaged to look natural. Any creature that can't see the area at the time the spell is case must make a Wisdom (Perception) check against your spell save DC to recognize the terrain as hazardous before entering it.,Druid (Mountain)
3,Lightning Bolt,1 action,Self (100-foot line),VSM ,Instantaneous,(a bit of fur and a rod of ambercrystalor glass) A stroke of lightning forming a line of 100 feet long and 5 feet wide blasts out from you in a direction you choose. Each creature in the line must make a Dexterity saving throw. A creature takes 8d6 lightning damage on a failed saveor half as much damage on a successful one. The lightning ignites flammable objects in the area that aren't being worn or carried. At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe damage increases by 1d6 for each slot above 3rd.,Druid (Mountain)
3,Meld into Stone (Ritual),1 action,Touch,VS,8 hours, You step into a stone object or surface large enough to fully contain your bodymelding yourself and all the equipment you carry with the stone for the duration. Using your movementyou step into the stone at a point you can touch. Nothing of your presence remains visible or otherwise detectable by nonmagical senses. While merged with the stoneyou can't see what occurs outside itand any Wisdom (Perception) checks you make to hear sounds outside it are made with disadvantage. You remain aware of the passage of time and can cast spells on yourself while merged in the stone. You can use your movement to leave the stone where you entered itwhich ends the spell. You otherwise can't move. Minor physical damage to the stone doesn't harm youbut its partial destruction or a change in its shape (to the extent that you no longer fit within it) expels you and deals 6d6 bludgeoning damage to you. The stone's complete destruction (or transmutation into a different substance) expels you and deals 50 bludgeoning damage to you. If expelledyou fall prone in an unoccupied space closest to where you first entered.,Druid (Mountain)
4,Stone Shape,1 action,Touch,VSM soft claywhich must be worked into roughly the desired shape of the stone object),Instantaneous, You touch a stone object of Medium size or smaller or a section of stone no more than 5 feet in any dimension and form it into any shape that suits your purpose. Sofor exampleyou could shape a large rock into a weaponidolor cofferor make a small passage through a wallas long as the wall is less than 5 feet thick. You could also shape a stone door or its frame to seal the door shut. The object you create can have up to two hignes and a latchbut finer mechanical detail isn't possible.,Druid (Mountain)
4,Stoneskin,1 action,Touch,VSM ,Concentrationup to 1 hour,(diamond dust worth 100 gpwhich the spell consumes) This spell turns the flesh of a willing creature you touch as hard as stone. Until the spell endsthe target has resistance to nonmagical bludgeoningpiercingand slashing damage.,Druid (Mountain)
5,Passwall,1 action,30 feet,VSM ,1 hour,(a pinch of sesame seeds) A passage appears at a point of your choice that you can see on a w oodenplasteror stone surface (such as a walla ceilingor a floor) within rangeand lasts for the duration. You choose the opening's dimensions: up to 5 feet wide8 feet talland 20 feet deep. The passage creates no instability in a structure surrounding it. When the opening disappearsany creatures or objects still in the passage created by the spell are safely ejected to an unoccupied space nearest to the surface on which you cast the spell.,Druid (Mountain)
5,Wall of Stone,1 action,120 feet,VSM ,Concentrationup to 10 minutes,(a small block of granite) A nonmagical wall of solid stone springs into existence at a point you choose within range. The wall is 6 inches thick and is composed of ten 10-foot-by-10-foot panels. Each panel must be contiguous with at least on other panel. Alternativelyyou can create 10-foot-by-20-foot panels that are only 3 inches thick. If the wall cuts through a creature's space when it appearsthe creature is pushed to one side of the wall (your choice). If a creature would be surrounded on all sides by the wall (or the wall and another solid surface)that creature can make a Dexterity saving throw. On a successit can use its reaction to move up to its speed so that it is no longer enclosed by the wall. The wall can have any shape you desirethough it can't occupy the same space as a creature or object. the wall doesn't need to be vertical or resting on any firm foundation. It musthowevermerge with and be solidly supported by existing stone. Thus you can use this spell to bridge a chasm or create a ramp. If you create a span greater than 20 feet in lengthyou must halve the size of each panel to create supports. You can crudely shape the wall to create crenellationsbattlementsand so on. The wall is an object made of stone that can be damaged and thus breached. Each panel has AC 15 and 30 hit points per inch of thickness. Reducing a panel to 0 hit points destroys it and might cause connected panels to collapse at the DM's discretion. If you maintain your concentration on this spell for its whole durationthe wall becomes permanent and can't be dispelled. Otherwisethe wall disappears when the spell ends.,Druid (Mountain)
2,Darkness,1 action,60 feet,VM ,Concentrationup to 10 minutes,(bat fur and a drop of pitch or piece of coal) Magical darkness spreads from a point you choose within range to fill a 15-foot radius sphere for the duration. The darkness spreads around corners. A creature with darkvision can't see through this darknessand nonmagical light can't illuminate it. If the point you choose is on an object you are holding or one that isn't being worn or carriedthe darkness emanates from the object and moves with it. Completely covering the source of the darkness with an opaque objectsuch as a bowl or a helmblocks the darkness. If any of this spell's area overlaps with an area of light created by a spell of 2nd level or lowerthe spell that created the light is dispelled.,Druid (Swamp)
2,Melf's Acid Arrow,1 action,90 feet,VSM ,Instantaneous,(powdered rhubarb leaf and an adder's stomach) A shimmering green arrow streaks toward a target within range and bursts in a spray of acid. Make a ranged spell attack against the target. On a hitthe target takes 4d4 acid damage immediately and 2d4 acid damage at the end of its next turn. On a missthe arrow splashes the target with acid for half as much of the initial damage and no damage at the end of its next turn. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higherthe damage (both initial and later) increases by 1d4 for each slot level above 2nd.,Druid (Swamp)
3,Stinking Cloud,1 action,90 feet,VSM ,Concentrationup to 1 minute,(a rotten egg or several skunk cabbage leaves) You create a 20-foot-radius sphere of yellownauseating gas centered on a point within range. The cloud spreads around cornersand its area is heavily obscured. The cloud lingers in the air for the duration. Each creature that is completely within the cloud at the start of its turn must make a Constitution saving throw against poison. On a failed savethe creature spends its action that turn retching and reeling. Creatures taht don't need to breathe or are immune to poison automatically succeed on this saving throw. A moderate wind (at least 10 miles per hour) disperses the cloud after 4 rounds. A strong wind (at least 20 miles per hour) disperses it after 1 round.,Druid (Swamp)
3,Water Walk (Ritual),1 action,30 feet,VSM ,1 hour,(a piece of cork) This spell grants the ability to move across any liquid surface - such as wateracidmudsnowquicksandor lava - as if it were harmless solid ground (creatures crossing molten lava can still take damage from the heat). Up to ten willing creatures you can see within range gain this ability for the duration. If you target a creature submerged in a liquidthe spell carries the target to the surface of the liquid at a rate of 60 feet per round.,Druid (Swamp)
4,Freedom of Movement,1 action,Touch,VSM ,1 hour,(a leather strapbound around the arm or a similar appendage) You touch a willing creature. For the durationthe target's movement is unaffected by difficult terrainand spells and other magical effects can neither reduce the target's speed nor cause the target to be paralyzed or restrained. The target can also spend 5 feet of movement to automatically escape from nonmagical restraintssuch as manacles or a creature that has it grappled. Finallybeing underwater imposes no penalties on teh target's movement or attacks.,Druid (Swamp)
4,Locate Creature,1 action,Self,VSM ,Concentrationup to 1 hour,(a bit of fur from a bloodhound) Describe or name a creature that is familiar to you. You sense the direction to the creature's locationas long as that creature is within 1000 feet of you. If the creature is movingyou know the direction of its movement. The spell can locate a specific creature known to youor the nearest creature of a specific kind (such as a human or a unicorn)so long as you have seen such a creature up close - within 30 feet - at least once. If the creature you described or named is in a different formsuch as being unfer the effects of a polymorph spellthis spell doesn't locate the creature. This spell can't locate a creature if running water at least 10 feet wide blocks a direct path between you and the creature.,Druid (Swamp)
5,Insect Plague,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a few grains of sugarsome kernels of grainand a smear of fat) Swarmingbiting locusts fill a 20-foot-radius sphere centered on a point you choose within range. The sphere spreads around corners. The sphere remains for the durationand its area is lightly obscured. The sphere's area is difficult terrain. When the area appearseach creature in it must make a Constitution saving throw. A creature takes 4d10 piercing damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d10 for each slot level above 5th.,Druid (Swamp)
5,Scrying,10 minutes,Self,VSM ,Concentrationup to 10 minutes,(a focus worth at least 1000 gpsuch as a crystal balla silver mirroror a font filled with holy water) You can see and hear a particular creature you choose that is on the same plane of existence as you. The target must make a W isdom saving throwwhich is modified by how well you know the target and the sort of physical connection you have to it. If a target knows you're casting this spellit can fail the saving throw voluntarily if it wants to be observed. Knowledge -- Save Modifier Secondhand (you have heard of the target) -- +5 Firsthand (you have met the target) +0 Familiar (you know the target well) -- -5 Connection -- Save Modifier Likeness or picture -- -2 Posession or garment -- -4 Body partlock of hairbit of nailor the like -- -10 On a successful savethe target isn't affectedand you can't use this spell against it again for 24 hours.   On a failed savethe spell creates an invisible sensor within 10 feet of the target. You can see and hear through the sensor as if you w ere there. The sensor moves with the targetremaining within 10 feet of it for the duration. A creature that can see invisible objects sees the sensor as a luminous orb about the size of your fist.   Instead of targeting a creatureyou can choose a location you have seen before as the target of this spell. When you dothe sensor appears at that location and doesn't move.,Druid (Swamp)
2,Spider Climb,1 action,Touch,VSM ,Concentrationup to 1 hour,(a drop of bitumen and a spider) Until the spell endsone willing creature you touch gains the ability to move updownand across vertical surfaces and upside down along ceilingswhile leaving its hands free. The target also gains a climbing speed equal to its walking speed.,Druid (Underdark)
2,Web,1 action,60 feet,VSM ,Concentrationup to 1 hour,(a bit of spiderweb) You conjure a mass of thicksticky webbing at a point of your choice within range. The webs fill a 20-foot cube from that point for the duration. The webs are difficult terrain and lightly obscure their area. If the webs aren't anchored between two solid masses (such as walls or trees) or layered across a floorwallor ceilingthe conjured web collapses on itselfand the spell ends at the start of your next turn. Webs layered over a flat surface have a depth of 5 feet. Each creature that starts its turn in the webs or that enters them during its turn must make a Dexterity saving throw. On a failed savethe creature is restrained as long as it remains in the webs or until it breaks free. A creature restrained by the webs can use its actions to make a Strength check against your spell save DC. If it succeedsit is no longer restrained. The webs are flammable. Any 5-foot cube of webs exposed to fire burns away in 1 rounddealing 2d4 fire damage to any creature that starts its turn in the fire.,Druid (Underdark)
3,Gaseous Form,1 action,Touch,VSM ,Concentrationup to 1 hour,(a bit of gauze and a wisp of smoke) You transform a willing creature you touchalong with everything it's wearing and carryinginto a misty cloud for the duration. The spell ends if the creature drops to 0 hit points. An incorporeal creature isn't affected. While in this formthe target's only method of movement is a flying speed of 10 feet. The target can enter and occupy the space of another creature. The target has resistance to nonmagical damageand it has advantage on StrengthDexterityand Constitution saving throws. The target can pass through small holesnarrow openeingsand even mere cracksthough it treats liquids as though they were solid surfaces. The target can't fall and remains hovering in the air even when stunned or otherwise incapacitated. While in the form of a misty cloudthe target can't talk or manipulate objectsand any objects it was carrying or holding can't be droppedusedor otherwise interacted with. The target can't attack or cast spells.,Druid (Underdark)
3,Stinking Cloud,1 action,90 feet,VSM ,Concentrationup to 1 minute,(a rotten egg or several skunk cabbage leaves) You create a 20-foot-radius sphere of yellownauseating gas centered on a point within range. The cloud spreads around cornersand its area is heavily obscured. The cloud lingers in the air for the duration. Each creature that is completely within the cloud at the start of its turn must make a Constitution saving throw against poison. On a failed savethe creature spends its action that turn retching and reeling. Creatures taht don't need to breathe or are immune to poison automatically succeed on this saving throw. A moderate wind (at least 10 miles per hour) disperses the cloud after 4 rounds. A strong wind (at least 20 miles per hour) disperses it after 1 round.,Druid (Underdark)
4,Greater Invisibility,1 action,Touch,VS,Concentrationup to 1 minute, You or a creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person.,Druid (Underdark)
4,Stone Shape,1 action,Touch,VSM soft claywhich must be worked into roughly the desired shape of the stone object),Instantaneous, You touch a stone object of Medium size or smaller or a section of stone no more than 5 feet in any dimension and form it into any shape that suits your purpose. Sofor exampleyou could shape a large rock into a weaponidolor cofferor make a small passage through a wallas long as the wall is less than 5 feet thick. You could also shape a stone door or its frame to seal the door shut. The object you create can have up to two hignes and a latchbut finer mechanical detail isn't possible.,Druid (Underdark)
5,Cloudkill,1 action,120 feet,VS,Concentrationup to 10 minutes, You create a 20-foot-radius sphere of poisonousyellow-green fog centered on a point you choose within range. The fog spreads around corners. It lasts for the duration or until strong wind dispereses the fogending the spell. Its area is heavily obscured. When a creature enters the spell's area for the first time on a turn or starts its turn therethat creature must make a Constitution saving throw. The creature takes 5d8 poison damageon a failed saveor half as much damage on a successful one. Creatures are affected even if they hold their breath or don't need to breathe. The fog moves 10 feet away from you at the start of each of your turnsrolling along the surface of the ground. The vaporsbeing heavier than airsink to the lowest level of the landeven pouring down openings. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d8 for each slot level above 5th.,Druid (Underdark)
5,Insect Plague,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a few grains of sugarsome kernels of grainand a smear of fat) Swarmingbiting locusts fill a 20-foot-radius sphere centered on a point you choose within range. The sphere spreads around corners. The sphere remains for the durationand its area is lightly obscured. The sphere's area is difficult terrain. When the area appearseach creature in it must make a Constitution saving throw. A creature takes 4d10 piercing damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d10 for each slot level above 5th.,Druid (Underdark)
