level,name,duration,range,component,cast_time,desc,class
3,Fireball,1 action,150 feet,VSM ,Instantaneous,(a tiny ball of bat guana and sulfur) A bright streak flashes from your pointing finger to a point you choose within range then blossoms with a low roar into an explosion of flame. Each creature in a 20-foot radius must make a Dexterity saving throw. A target takes 8d6 fire damage on a failed saveor half as much damage on a successful one. The fire spreads around corners. It ignites flammable objects in the area that aren't being worn or carried. At Higher Levels. When you cast this spell using a spell slot of 4th level of higherthe damage increases by 1d6 for each slot level above 3rd.,Cleric (Light)
4,Guardian of Faith,1 action,30 feet,V,8 hours, A Large spectral guardian appears and hovers for the duration in an unoccupied space of your choice that you can see within range. The guardian occupies that space and is indistinct except for a gleaming sword and shield emblazoned with the symbol of your deity. Any creature hostile to you that moves to a space within 10 feet of the guardian for the firs ttime on a turn must succeed on a Dexterity saving throw. The creature takes 20 radiant damage on a failed saveor half as much damage on a successful one. The guardian vanishes when it has dealt a total of 60 damage.,Cleric (Light)
4,Wall of Fire,1 action,120 feet,VSM ,Concentrationup to 1 minute,(a small piece of phosphorus) You create a wall of fire on a solid surface within range. You can make the wall up to 60 feet long20 feet highand 1 foot thinkor a ringed wall up to 20 feet in diameter20 feet highand 1 foot think. The wall is opaque and lasts for the duration.   When the wall appearseach creature within its area must make a Dexterity saving throw. On a failed savea creature takes 5d8 fire damageor half as much damage on a successful save.   One side of the wallselected by you when you cast this spelldeals 5d8 fire damage to each creature that ends its turn within 10 feet of that side or inside the wall. A creature takes the same damage when it enters the wall fo rhte first time on a turn or ends its turn there. The other side of the wall deals no damage.   At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe damage increases by 1d8 for each slot level above 4th.,Cleric (Light)
5,Flame Strike,1 action,60 feet,VSM ,Instantaneous,(pinch of sulfur) A vertical column of divine fire roars down from the heavens in a location you specify. Each creature in a 10-foot radius40-foot-high cylinder centered on a point within range must make a Dexterity saving throw. A creature takes 4d6 fire damage and 4d6 radiant damage on a failed saveor half as much damage on a successful one. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe fire damage or the radiant damage (your choice) inceases by 1d6 for each slot level above 5th.,Cleric (Light)
5,Scrying,10 minutes,Self,VSM ,Concentrationup to 10 minutes,(a focus worth at least 1000 gpsuch as a crystal balla silver mirroror a font filled with holy water) You can see and hear a particular creature you choose that is on the same plane of existence as you. The target must make a W isdom saving throwwhich is modified by how well you know the target and the sort of physical connection you have to it. If a target knows you're casting this spellit can fail the saving throw voluntarily if it wants to be observed. Knowledge -- Save Modifier Secondhand (you have heard of the target) -- +5 Firsthand (you have met the target) +0 Familiar (you know the target well) -- -5 Connection -- Save Modifier Likeness or picture -- -2 Posession or garment -- -4 Body partlock of hairbit of nailor the like -- -10 On a successful savethe target isn’t affectedand you can’t use this spell against it again for 24 hours.   On a failed savethe spell creates an invisible sensor within 10 feet of the target. You can see and hear through the sensor as if you w ere there. The sensor moves with the targetremaining within 10 feet of it for the duration. A creature that can see invisible objects sees the sensor as a luminous orb about the size of your fist.   Instead of targeting a creatureyou can choose a location you have seen before as the target of this spell. When you dothe sensor appears at that location and doesn’t move.,Cleric (Light)
1,Animal Friendship,1 action,30 feet,VSM ,24 hours,(a morsel of food) This spell lets you convince a beast that you mean it no harm. Choose a beast that you can see within range. It must see and hear you. If the beast's Intelligence is 4 or higherthe spell fails. Otherwisethe beast must succeed on a Wisdom saving throw or be charmed by you fo rhte spell's duration. If you or one of your companions harms the targetthe spell ends. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higheryou can affect one additional beast for each slot level above 1st.,Cleric (Nature)
1,Speak with Animals (Ritual),1 action,Self,VS,10 minutes, You gain the ability to comprehend and verbally communicate with beasts for the duration. The knowledge and awareness of many beasts is limited by their intelligencebut at minimumbeasts can give you information about nearby locations and monstersincluding whatever they can perceive or have perceived within the past day. You might be able to persuade a beast to perform a small favor for youat the DM's discretion.,Cleric (Nature)
2,Barkskin,1 action,Touch,VSM ,Concentrationup to 1 hour,(a handful of oak bark) You touch a willing creature. Until the spellendsthe target's skin has a roughbark-like appearanceand the target's AC can't be less than 16regardless of what kind of armor it is wearing.,Cleric (Nature)
2,Spike Growth,1 action,150 feet,VSM ,Concentrationup to 10 minutes,(seven sharp thorns or seven small twigseach sharpened to a point) The ground in a 20-foot radius centered on a point within range twists and sprouts hard spikes and thorns. The area becomes difficult terrain for the duration. When a creature moves into or within the areait takes 2d4 piercing damage for every 5 feet it travels. The transformation of the ground is camouflaged to look natural. Any creature that can't see the area at the time the spell is case must make a Wisdom (Perception) check against your spell save DC to recognize the terrain as hazardous before entering it.,Cleric (Nature)
3,Plant Growth,1 action or 8 hours,150 feet,VS,Instantaneous, This spell channels vitality into plants within a specific area. There are two possible uses for the spellgranting either immediate or long-term benefits. If you cast this spell using 1 actionchoose a point within range. All normal plants in a 100-foot radius centered on that point become thick and overgrown. A creature moving through the area must spend 4 feet of movement for every 1 foot it moves. You can exclude one or more areas of any size within the spell's area from being affected. If you cast this spell over 8 hoursyou enrich the land. All plants in a half-mile radius centered on a point within range become enriched for 1 year. The plants yield twice the normal amount of food when harvested.,Cleric (Nature)
3,Wind Wall,1 action,120 feet,VSM ,Concentrationup to 1 minute,(a tiny fan and a feather of exotic origin) A wall of strong w ind rises from the ground at a point you choose within range. You can make the wall up to 50 feet long15 feet highand 1 foot thick. You can shape the wall in any way you choose so long as it makes one continuous path along the ground. The wall lasts for the duration. When the wall appearseach creature within its area must make a Strength saving throw. A creature takes 3d8 bludgeoning damage on a failed saveor half as much damage on a successful one. The strong wind keeps fogsmokeand other gases at bay. Small or smaller flying creatures or objects can’t pass through the wall. Looselightweight materials brought into the wall fly upward. Arrowsboltsand other ordinary projectiles launched at targets behind the wall are deflected upward and automatically miss. (Boulders hurled by giants or siege enginesand similar projectilesare unaffected.) Creatures in gaseous form can’t pass through it. ,Cleric (Nature)
4,Dominate Beast,1 action,60 feet,VS,Concentrationup to 1 minute, You attempt to beguile a beast that you can see within range. It must succeed on a W isdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw. While the beast is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as “Attack that creature” “Run over there” or “Fetch that object.” If the creature completes the order and doesn’t receive further direction from youit defends and preserves itself to the best of its ability. You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn’t do anything that you don’t allow it to do. During this timeyou can also cause the creature to use a reactionbut this requires you to use your own reaction as well. Each time the target takes damageit makes a new Wisdom saving throw against the spell. If the saving throw succeedsthe spell ends. At Higher Levels. W hen you cast this spell with a 5th-level spell slotthe duration is concentrationup to 10 minutes. When you use a 6th-level spell slotthe duration is concentrationup to  1 hour. When you use a spell slot of 7th level or higherthe duration is concentrationup to 8 hours.,Cleric (Nature)
4,Grasping Vine,1 bonus action,30 feet,VS,Concentrationup to 1 minute, You conjure a vine that sprouts from the ground in an unoccupied space of your choice that you can see within range. When you cast this spellyou can direct the vine to lash out at a creature within 30 feet of it that you can see. That creature must succeed on a Dexterity saving throw or be pulled 20 feet directly toward the vine. Until the spell endsyou can direct the vine to lash out at the same creature or another one as a bonus action on each of your turns.,Cleric (Nature)
5,Insect Plague,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a few grains of sugarsome kernels of grainand a smear of fat) Swarmingbiting locusts fill a 20-foot-radius sphere centered on a point you choose within range. The sphere spreads around corners. The sphere remains for the durationand its area is lightly obscured. The sphere's area is difficult terrain. When the area appearseach creature in it must make a Constitution saving throw. A creature takes 4d10 piercing damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d10 for each slot level above 5th.,Cleric (Nature)
5,Tree Stride,1 action,Self,VS,Concentrationup to 1 minute, You gain the ability to enter a tree and move from inside it to inside another tree of the same kind within 500 feet. Both trees must be living and at least the same size as you. You must use 5 feet of movement to enter a tree. You instantly know the location of all other trees of the same kind within 500 feet andas part of the move used to enter the treecan either pass into one of those trees or step out of the tree you’re in. You appear in a spot of your choice within 5 feet of the destination treeusing another 5 feet of movement. If you have no movement leftyou appear within 5 feet of the tree you entered. You can use this transportation ability once per round for the duration. You must end each turn outside a tree. ,Cleric (Nature)
1,Fog Cloud,1 action,120 feet,VS,Concentrationup to 1 hour, You create a 20-foot-radius sphere of fog centered on a point within range. The sphere spreads around cornersand its area is heavily obscuredIt lasts for the duration or until a wind of moderate or greater speed (at least 10 miles per hour) disperses it. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higherthe radius of the fog increases by 20 feet for each slot level above 1st.,Cleric (Tempest)
1,Thunderwave,1 action,Self (15-foot cube),VS,Instantaneous, A wave of thunderous force sweeps out from you. Each creature in a 15-foot cube originating from you must make a Constitution saving throw. On a failed savea creature takes 2d8 thunder damage and is pushed 10 feet away from you. On a successful savethe creature takes half as much damage and isn't pushed. In additionunsecured objects that are completely within the area of effect are automatically pushed 10 feet away from you by the spell's effectand the spell emits a thunderous boom audible out to 300 feet. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higherthe damage increases by 1d8 for each slot level above 1st.,Cleric (Tempest)
2,Gust of Wind,1 action,Self (60-foot line),VSM ,Concentrationup to 1 minute,(a legume seed) A line of strong wind 60 feet long and 10 feet wide blasts from you in a direction you choose for the spell’s duration. Each creature that starts its turn in the line must succeed on a Strength saving throw or be pushed 15 feet away from you in a direction following the line. Any creature in the line must spend 2 feet of movement for every 1 foot it moves when moving closer to you. The gust disperses gas or vaporand it extinguishes candlestorchesand similar unprotected flames in the area. It causes protected flamessuch as those of lanternsto dance wildly and has a 50 percent chance to extinguish them. As a bonus action on each of your turns before the spell endsyou can change the direction in which the line blasts from you.,Cleric (Tempest)
2,Shatter,1 action,60 feet,VSM ,Instantaneous,(a chip of mica) A sudden loud ringing noisepainfully intenseerupts from a point of your choice within range. Each creature in a 10-foot-radius sphere centered on that point must make a Constitution saving throw. A creature takes 3d8 thunder damage on a failed saveor half as much damage on a successful one. A creature made of inorganic material such as stonecrystalor metal has disadvantage on this saving throw. A nonmagical object that isn't being worn or carried also takes the damage if it's in the spell's area. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higherthe damage increases by 1d8 for each slot level above 2nd.,Cleric (Tempest)
3,Call Lightning,1 action,120 feet,VS,Concentrationup to 10 minutes, A storm cloud appears in the shape of a cylinder that is 10 feet tall with a 60-foot radiuscentered on a point you can see 100 feet directly above you. The spell fails if you can’t see a point in the air where the storm cloud could appear (for exampleif you are in a room that can’t accommodate the cloud). When you cast the spellchoose a point you can see within range. A bolt of lightning flashes down from the cloud to that point. Each creature within 5 feet of that point must make a Dexterity saving throw. A creature takes 3d10 lightning damage on a failed saveor half as much damage on a successful one. On each of your turns until the spell endsyou can use your action to call down lightning in this way againtargeting the same point or a different one. If you are outdoors in stormy conditions when you cast this spellthe spell gives you control over the existing storm instead of creating a new one. Under such conditionsthe spell’s damage increases by 1d10. At Higher Levels. When you cast this spell using a spell slot of 4th or higher levelthe damage increases by 1d10 for each slot level above 3rd. ,Cleric (Tempest)
3,Sleet Storm,1 action,150 feet,VSM ,Concentrationup to 1 minute,(a pinch of dust and a few drops of water) Until the spell endsfreezing rain and sleet fall in a 20-foot-tall cylinder with a 40-foot radius centered on a point you choose within range. The area is heavily obscuredand exposed flames in the area are doused. The ground in the area is covered with slick icemaking it difficult terrain. When a creature enters the spell’s area for the first time on a turn or starts its turn thereit must make a Dexterity saving throw. On a failed saveit falls prone. If a creature is concentrating in the spell’s areathe creature must make a successful Constitution saving throw against your spell save DC or lose concentration.,Cleric (Tempest)
4,Control Water,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a drop of water and a pinch of dust) Until the spell endsyou control any freestanding water inside an area you choose that is a cube up to 100 feet on a side. You can choose from any of the following effects when you cast this spell. As an action on your turnyou can repeat the same effect or choose a different one. Flood. You cause the water level of all standing water in the area to rise by as much as 20 feet. If the area includes a shorethe flooding water spills over onto dry land. If you choose an area in a large body of wateryou instead create a 20-foot tall wave that travels from one side of the area to the other and then crashes down. Any Huge or smaller vehicles in the wave’s path are carried with it to the other side. Any Huge or smaller vehicles struck by the wave have a 25 percent chance of capsizing. The water level remains elevated until the spell ends or you choose a different effect. If this effect produced a wavethe wave repeats on the start of your next turn while the flood effect lasts. Part Water. You cause water in the area to move apart and create a trench. The trench extends across the spell’s areaand the separated water forms a wall to either side. The trench remains until the spell ends or you choose a different effect. The water then slowly fills in the trench over the course of the next round until the normal water level is restored. Redirect Flow. You cause flowing water in the area to move in a direction you chooseeven if the water has to flow over obstaclesup wallsor in other unlikely directions. The water in the area moves as you direct itbut once it moves beyond the spell’s areait resumes its flow based on the terrain conditions. The water continues to move in the direction you chose until the spell ends or you choose a different effect. Whirlpool. This effect requires a body of water at least 50 feet square and 25 feet deep. You cause a whirlpool to form in the center of the area. The whirlpool forms a vortex that is 5 feet wide at the baseup to 50 feet wide at the topand 25 feet tall. Any creature or object in the water and within 25 feet of the vortex is pulled 10 feet toward it. A creature can swim away from the vortex by making a Strength (Athletics) check against your spell save DC. When a creature enters the vortex for the first time on a turn or starts its turn thereit must make a Strength saving throw. On a failed savethe creature takes 2d8 bludgeoning damage and is caught in the vortex until the spell ends. On a successful savethe creature takes half damageand isn’t caught in the vortex. A creature caught in the vortex can use its action to try to swim away from the vortex as described abovebut has disadvantage on the Strength (Athletics) check to do so. The first time each turn that an object enters the vortexthe object takes 2d8 bludgeoning damagethis damage occurs each round it remains in the vortex. ,Cleric (Tempest)
4,Ice Storm,1 action,300 feet,VSM ,Instantaneous,(a pinch of dust and a few drops of water) A hail of rock-hard ice pounds to the ground in a 20-foot-radius40-foot-high cylinder centered on a point within range. Each creature in the cylinder must make a Dexterity saving throw. A creature takes 2d8 bludgeoning damage and 4d6 cold damage on a failed saveor half as much damage on a successful one. Hailstones turn the storm's area of effect into difficult terrain until the end of your next turn. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe bludgeoning damage increases by 1d8 for each slot level above 4th.,Cleric (Tempest)
5,Destructive Wave,1 action,Self (30-foot radius),V,Instantaneous, You strike the groundcreating a burst of divine energy that ripples outward from you. Each creature you choose within 30 feet of you must succeed on a Constitution saving throw or take 5d6 thunder damageas well as 5d6 radiant or necrotic damage (your choice)and be knocked prone. A creature that succeeds on its saving throw takes half as much damage and isn't knocked prone.,Cleric (Tempest)
5,Insect Plague,1 action,300 feet,VSM ,Concentrationup to 10 minutes,(a few grains of sugarsome kernels of grainand a smear of fat) Swarmingbiting locusts fill a 20-foot-radius sphere centered on a point you choose within range. The sphere spreads around corners. The sphere remains for the durationand its area is lightly obscured. The sphere's area is difficult terrain. When the area appearseach creature in it must make a Constitution saving throw. A creature takes 4d10 piercing damage on a failed saveor half as much damage on a successful one. A creature must also make this saving throw when it enters the spell's area for the first time on a turn or ends its turn there. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe damage increases by 1d10 for each slot level above 5th.,Cleric (Tempest)
1,Charm Person,1 action,30 feet,VS,1 hour, You attempt to charm a humanoid you can see within range. It must make a Wisdom saving throwand does so with advantage if you or your companions are fighting it. If it fails the saving throwit is charmed by you until the spell ends or until you  or your companions do anything harmful to it.The charmed creature regards you as a friendly acquaintance. When the spell endsthe creature knows it was charmed by you. At Higher Levels. When you cast this spell using a spell slot of 2nd level or higheryou can target one additional creature for each slot level above 1st. The creatures must be within 30 feet of each other when you target them.,Cleric (Trickery)
1,Disguise Self,1 action,Self,VS,1 hour, You make yourselfincluding your clothingarmorweaponsand other belongings on your personlook different until the spell ends or until you use your action to dismiss it. You can seem  1 foot shorter or taller and can appear thinfator in between. You can't change your body typeso you must adopt a form that has the same basic arrangement of limbs. Otherwisethe extent of the illusion is up to you. The changes wrought by this spell fail to hold up to physical inspection. For exampleif you use this spell to add a hat to your outfitobjects pass through the hatand anyone who touches it would feel nothing or would feel your head and hair. If you use this spell to appear thinner than you arethe hand of som eone who reaches out to touch you would bump into you while it was seemingly still in midair. To discern that you are disguiseda creature can use its action to inspect your appearance and must succeed on an Intelligence (Investigation) check against your spell save DC.,Cleric (Trickery)
2,Mirror Image,1 action,Self,VS,1 minute, Three illusory duplicates of yourself appear in your space. Until the spell endsthe duplicates move with you and mimic your actionsshifting position so it's impossible to track which image is real. You can use your action to dismiss the illusory duplicates. Each time a creature targets you with an attack during the spell's durationroll a d20 to determine whether the attack instead targets one of your duplicates. If you have three duplicatesyou must roll a 6 or higher to change the attack's target to a duplicate. With two duplicatesyou must roll an 8 or higher. With one duplicateyou must roll an 11 or higher. A duplicate's AC equals 10 + your Dexterity modifier. If an attack hits a duplicatethe duplicate is destroyed. A duplicate can be destroyed only by an attack that hits it. It ignores all other damage and effects. The spell ends when all three duplicates are destroyed. A creature is unaffected by this spell if it can't seeif it relies on senses other than sightsuch as blindsightor if it can perceive illusions as falseas with truesight.,Cleric (Trickery)
2,Pass Without Trace,1 action,Self,VSM ,Concentrationup to 1 hour,(ashes from a burned leaf of mistletoe and a sprig of spruce) A veil of shadows and silence radiates from youmasking you and your companions from detection. For the durationeach creature you choose within 30 feet of you (including you) has a +10 bonus to Dexterity (Stealth) checks and can’t be tracked except by magical means. A creature that receives this bonus leaves behind no tracks or other traces of its passage.,Cleric (Trickery)
3,Blink,1 action,Self,VS,1 minute, Roll a d20 at the end of each of your turns for the duration of the spell. On a roll of 11 or higheryou vanish from your current plane of existence and appear in the Etheral Plane (the spell fails and the casting is wasted if you were already on that plane). At the start of you next turnand when the spell ends if you are on the Etheral Planeyou return to an unoccupied space of your choice that you can see within 10 feet of the space you vanished from. If no unoccupied space is available within that rangyou appear in the nearest unoccupied space (chosen at random if more that one space is equally near). You can dismiss this spell as an action. While on the Ethereal Planeyou can see and hear the plane you originated fromwhich is cast in shades of grayand you can't see anything more than 60 feet away.You can only affect and be affected by other reatures on the Ethereal Plane. Creature that aren't there can't perceive you or interact with youunless they have the ability to do so.,Cleric (Trickery)
3,Dispel Magic,1 action,120 feet,VS,Instantaneous, Choose any creatureobjector magical effect within range. Any spell of 3rd level or lower on the target ends. For each spell of 4th level or higher on the targetmake an ability check using your spellcasting ability. The DC equals 10 + the spell's level. On a successful checkthe spell ends. At Higher Levels. When you cast this spell using a spell slot of 4th level or higheryou automatically end the effects of a spell on the target if the spell's level is equal to or less than the level of the spell slot you used.,Cleric (Trickery)
4,Dimension Door,1 action,500 feet,V,Instantaneous, You teleport yourself from your current location to any other spot within range. You arrive at exactly the spot desired. It can be a place you can seeone you can visualizeor one you can describe by stating distance and directionsuch as 200 feet straight downward or upward to the northwest at a 45-degree angle300 feet. You can bring along objects as long as their weight doesn't exceed what you can carry. You can also bring one willing creature of your size or smaller who is carrying gear up to its carrying capacity. The creature must be within 5 feet of you when you cast this spell. If you would arrive in a place already occupied by an object or a creatureyou and any creature traveling with you each take 4d6 force damageand the spell fails to teleport you.,Cleric (Trickery)
4,Polymorph,1 action,60 feet,VSM ,Concentrationup to 1 hour,(a caterpillar cocoon) This spell transforms a creature that you can see within range into a new form. An unwilling creature must make a Wsidom saving throw to avoid the effect. A shapechanger automatically succeeds on this saving throw. The transformation lasts for the durationor until the target drops to 0 hit points or dies. The new form can be any beast whose challenge rating is equal to or less than the target's (or the target's levelif it doesn't have a challenge rating). The target's game statisticsincluding mental ability scoresare replaced by the statistics of the chosen beast. It retains its alignment and personality. The target assumes the hit points of its new form. When it reverts to its normal formthe creature returns to the number of hit points it had before it transformed. If it reverts as a result of dropping to 0 hit pointsany excess damage carries over to its normal form. As long as the excess damage doesn't reduce the creature's normal form to 0 hit pointsit isn't knocked unconscious. The creature is limited in the actions it can perform by the nature of its new formand it can't speakcast spellsor take any other action that requires hands or speech. The target's gear melds into the new form. The creature can't activateusewieldor otherwise benefit from any of its equipment.,Cleric (Trickery)
5,Dominate Person,1 action,60 feet,VS,Concentrationup to 1 minute, You attempt to beguile a humanoid that you can see within range. It must succeed on a Wisdom saving throw or be charmed by you for the duration. If you or creatures that are friendly to you are fighting itit has advantage on the saving throw. While the target is charmedyou have a telepathic link with it as long as the two of you are on the same plane of existence. You can use this telepathic link to issue commands to the creature while you are conscious (no action required)which it does its best to obey. You can specify a simple and general course of actionsuch as Attack that creature Run over there or Fetch that object. If the creature completes the order and doesn't receive further direction from youit defends and preserves itself to the best of its ability. You can use your action to take total and precise control of the target. Until the end of your next turnthe creature takes only the actions you chooseand doesn't do anything that you don't allow it to do. During this time you can also cause the creature to use a reactionbut this requires you to use your own reaction as well. Each time the target takes damageit makes a new Wisdom saving throw against the spell. If the saving throw succeedsthe spell ends. At Higher Levels. When you cast this spell using a 6th-level spell slotthe duration is concentrationup to 10 minutes. When you use a 7th-level spell slotthe duration is concentrationup to 1 hour. When you use a spell slot of 8th level or higherthe duration is concentrationup to 8 hours. ,Cleric (Trickery)
5,Modify Memory,1 action,30 feet,VS,Concentrationup to 1 minute, You attempt to reshape another creature's memories. One creature that you can see must make a Wisdom saving throw. If you are fighting the creatureit has advantage on the saving throw. On a failed savethe target becomes charmed by you for the duration. The charmed target is incapacitated and unaware of its surroundingsthough it can still hear you. If it takes any damage or is targeted by another spellthis spell endsand none o f the target's m emories are modified. While this charm lastsyou can affect the target's memory of an event that it experienced within the last 24 hours and that lasted no more than 10 minutes. You can permanently eliminate all memory o f the eventallow the target to recall the event with perfect clarity and exacting detailchange its memory of the details of the eventor create a memory of some other event.  You must speak to the target to describe how its memories are affectedand it must be able to understand your language for the modified memories to take root. Its mind fills in any gaps in the details of your description. If the spell ends before you have finished describing the modified memoriesthe creature's memory isn't altered. Otherwisethe modified memories take hold when the spell ends. A modified memory doesn't necessarily affect how a creature behavesparticularly if the memory contradicts the creature's natural inclinationsalignmentor beliefs. An illogical modified memorysuch as implanting a memory o f how much the creature enjoyed dousing itself in acidis dismissedperhaps as a bad dream. The DM might deem a modified memory too nonsensical to affect a creature in a significant manner. A remove curse or greater restoration spell cast on the target restores the creature's true memory.  At Higher Levels. If you cast this spell using a spell slot o f 6th level or higheryou can alter the target's memories o f an event that took place up to 7 days ago (6th level)30 days ago (7th level)1 year ago (8th level)or any time in the creature's past (9th level).,Cleric (Trickery)
1,Divine Favor,1 bonus action,Self,VS,Concentrationup to 1 minute, Your prayer empowers you with divine radiance. Until the spell endsyour weapon attacks deal and extra 1d4 radiant damage on a hit.,Cleric (War)
1,Shield of Faith,1 bonus action,60 feet,VSM ,Concentrationup to 10 minutes,(a small parchment with a bit of holy text written on it) A shimmering field appears and surrounds a creature of your choice within rangegranting it a +2 bonus to AC for the duration.,Cleric (War)
2,Magic Weapon,1 bonus action,Touch,VS,Concentrationup to 1 hour, You touch a nonmagical weapon. Until the spell endsthat weapon becomes a magic weapon with a +1 bonus to attack rolls and damage rolls.   At Higher Levels. When you cast this spell using a spell slot of 4th level or higherthe bonus increases to +2. When you use a spell slot of 6th level or higherthe bonus increases to +3.,Cleric (War)
2,Spiritual Weapon,1 bonus action,60 feet,VS,1 minute, You create a floatingspectral weapon within range that lasts for the duration or until you cast this spell again. When you cast the spellyou can make a melee spell attack against a creature within 5 feet of the weapon. On a hitthe target takes force damage equal to 1d8 + your spellcasting ability modifier. As a bonus action on your turnyou can move the weapon up to 20 feet and repeat the attack against a creature within 5 feet of it. The weapon can take whatever form you choose. Clerics of deities who are associated with a particular weapon (as St. Cuthbert is known for his mace and Thor for his hammer) make this spell's effect resemble that weapon. At Higher Levels. When you cast this spell using a spell slot of 3rd level or higherthe damage increases by 1d8 for every two slot levels above the 2nd.,Cleric (War)
3,Crusader's Mantle,1 action,Self,V,Concentrationup to 1 minute, Holy power radiates from you in an aura with a 30-foot radiusawakening boldness in friendly creatures. Until the spell endsthe aura moves with youcentered on you. While in the auraeach nonhostile creature in the aura (including you) deals an extra 1d4 radiant damage when it hits with a weapon attack.,Cleric (War)
3,Spirit Guardians,1 action,Self (15-foot-radius),VSM ,Concentrationup to 10 minutes,(a holy symbol) You call forth spirits to protect you. They flit around you to a distance of 15 feet for the duration. If you are good or neutraltheir spectral form appears angelic or fey (your choice). If you are evilthey appear fiendish. When you cast this spellyou can designate any number of creatures you can see to be unaffected by it. An affected creature's speed is halved in the areaand when the creature enters the area for the first time on a turn or starts its turn thereit must make a Wisdom saving throw. On a failed savethe creature takes 3d8 radiant damage (if you are good or neutral) or 3d8 necrotic damage (if you are evil). On a successful savethe creature takes half as much damage. At Higher Levels. When you cast this spell using a spell slot of 5th level or higherthe damage increases by 1d8 for each slot level above 3rd.,Cleric (War)
4,Freedom of Movement,1 action,Touch,VSM ,1 hour,(a leather strapbound around the arm or a similar appendage) You touch a willing creature. For the durationthe target's movement is unaffected by difficult terrainand spells and other magical effects can neither reduce the target's speed nor cause the target to be paralyzed or restrained. The target can also spend 5 feet of movement to automatically escape from nonmagical restraintssuch as manacles or a creature that has it grappled. Finallybeing underwater imposes no penalties on teh target's movement or attacks.,Cleric (War)
4,Stoneskin,1 action,Touch,VSM ,Concentrationup to 1 hour,(diamond dust worth 100 gpwhich the spell consumes) This spell turns the flesh of a willing creature you touch as hard as stone. Until the spell endsthe target has resistance to nonmagical bludgeoningpiercingand slashing damage.,Cleric (War)
5,Flame Strike,1 action,60 feet,VSM ,Instantaneous,(pinch of sulfur) A vertical column of divine fire roars down from the heavens in a location you specify. Each creature in a 10-foot radius40-foot-high cylinder centered on a point within range must make a Dexterity saving throw. A creature takes 4d6 fire damage and 4d6 radiant damage on a failed saveor half as much damage on a successful one. At Higher Levels. When you cast this spell using a spell slot of 6th level or higherthe fire damage or the radiant damage (your choice) inceases by 1d6 for each slot level above 5th.,Cleric (War)
5,Hold Monster,1 action,90 feet,VSM ,Concentrationup to 1 minute,(a smallstraight piece of iron) Choose a creature that you can see within range. The target must succeed on a Wisdom saving throw or be paralyzed for the duration. This spell has no effect on undead. At the end of each of its turnsthe target can make another Wisdom saving throw. On a successthe spell ends on the target. At Higher Levels. When you cast this spell using a spell slot of 6th level or higheryou can target on additional creature for each slot level above 5th. The creatures must be within 30 feet of each other when you target them.,Cleric (War)
